epoch,val_grid_accuracy,val_cell_accuracy,val_copy_rate,val_change_recall,val_transformation_f1,run,variant,val_total_grids,val_total_cells
32,0.0,0.72264657,0.2925917,0.57780478,0.17344244,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
33,0.0,0.72772527,0.29824242,0.57852489,0.17331442,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
34,0.0,0.72991193,0.29416715,0.58593214,0.17623173,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
35,0.0,0.72807795,0.29428388,0.58393922,0.176157,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
36,0.0,0.7211552,0.28756962,0.59033351,0.17643363,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
37,0.0,0.72470223,0.29302811,0.59185095,0.17663998,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
38,0.0,0.7279268,0.29180218,0.59246155,0.17731849,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
39,0.0,0.73060723,0.29362416,0.58072108,0.17859179,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
40,0.0,0.72597191,0.29572746,0.5786504,0.17469436,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
41,0.0,0.72767488,0.2947817,0.58019133,0.17561267,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
42,0.0,0.72577037,0.30205118,0.56143533,0.16957157,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
43,0.0,0.72758419,0.30136924,0.5749542,0.17189527,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
44,0.0,0.72347286,0.29924613,0.57903963,0.17067363,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
45,0.0,0.730053,0.29669555,0.58227132,0.17531917,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
46,0.0,0.72863218,0.29299394,0.58442793,0.17732856,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
47,0.0,0.72752373,0.2945857,0.57829035,0.17456419,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
48,0.0,0.73627038,0.29706065,0.58750102,0.1796206,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
49,0.0,0.72638505,0.29266684,0.57623905,0.17692483,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
50,0.0,0.72906548,0.2932306,0.58650605,0.17726942,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
51,0.0,0.72889417,0.29479104,0.58010833,0.1764054,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
52,0.0,0.72741289,0.2969891,0.57563827,0.17311484,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
53,0.0,0.7266269,0.29535381,0.57764906,0.17492385,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
54,0.0,0.72219311,0.29106805,0.58560612,0.17435746,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
55,0.0,0.71514944,0.29306528,0.5687591,0.16758527,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
56,0.0,0.72100405,0.29364309,0.57957113,0.17339293,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
57,0.0,0.72416816,0.29120548,0.58211752,0.17557017,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
58,0.0,0.724934,0.29295613,0.58722082,0.17499644,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
59,0.0,0.7238457,0.29294137,0.58442096,0.17355515,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
60,0.0,0.72405732,0.29650698,0.57854679,0.17146234,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
61,0.0,0.71749733,0.28934171,0.5878366,0.17225572,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
62,0.0,0.72934763,0.29500741,0.58613993,0.17663638,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
63,0.0,0.72667728,0.29294802,0.58678842,0.17665686,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
64,0.0,0.72633467,0.29329294,0.58656347,0.17533829,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
65,0.0,0.72541768,0.29286811,0.58673732,0.17449647,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
66,0.0,0.72398678,0.29266912,0.58357146,0.17125986,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
67,0.0,0.7274935,0.28758845,0.59685883,0.1814678,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
68,0.0,0.71975453,0.28913401,0.59178676,0.17214352,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
69,0.0,0.72250549,0.29502893,0.57950439,0.17150282,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
70,0.0,0.72249542,0.295424,0.57458962,0.16955856,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
71,0.0,0.72195127,0.29489091,0.5761461,0.16930739,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
72,0.0,0.7194623,0.2918378,0.5885209,0.17176645,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
73,0.0,0.72407747,0.29450006,0.58398149,0.16959246,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
74,0.0,0.72383563,0.29594373,0.57614485,0.17146647,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
75,0.0,0.72464177,0.29311035,0.58367745,0.17352201,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
76,0.0,0.72525645,0.29292419,0.588313,0.17416395,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
77,0.0,0.72298918,0.2927644,0.58450676,0.17138935,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
78,0.0,0.72359378,0.29421384,0.57402423,0.17161616,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
79,0.0,0.72270703,0.28804623,0.59484839,0.17541749,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
80,0.0,0.72405732,0.29281977,0.58487503,0.17236495,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
81,0.0,0.72629436,0.29355407,0.58307065,0.17169224,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
82,0.0,0.72543784,0.29255836,0.57974939,0.17241836,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
83,0.0,0.72361394,0.29185179,0.58142303,0.17206657,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
84,0.0,0.72949878,0.29195575,0.59098363,0.17637219,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
85,0.0,0.73049638,0.28971915,0.59183872,0.17624117,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
86,0.0,0.72824926,0.29018659,0.58963543,0.174994,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
87,0.0,0.73043592,0.29542323,0.5833285,0.17349079,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
88,0.0,0.72807795,0.29434136,0.58103567,0.17205802,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
89,0.0,0.72791673,0.29445071,0.57936761,0.17143097,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
90,0.0,0.7225458,0.29510483,0.57874006,0.17023332,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
91,0.0,0.72455108,0.29147266,0.5857994,0.17268703,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
92,0.0,0.72632459,0.29409645,0.57359334,0.17080421,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
93,0.0,0.72795703,0.29065196,0.58823615,0.17256417,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
94,0.0,0.72874302,0.29291958,0.58253603,0.17251509,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
95,0.0,0.72761442,0.29239284,0.58277265,0.17187316,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
96,0.0,0.72866241,0.29442601,0.57943402,0.17352138,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
97,0.0,0.7273222,0.2906876,0.57945551,0.171498,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
98,0.0,0.72305972,0.29361529,0.57465541,0.16844427,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
99,0.0,0.72246518,0.29082375,0.58369368,0.16931858,exp3b_merged_lora_arc-agi-2_s308_csv,exp3b_merged_lora_arc-agi-2_s308_csv,358,99238
0,0.0,0.01599488,0.24528431,0.92768953,0.00693111,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,64,14067
0,0.0,0.01599488,0.24528431,0.92768953,0.00693111,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
0,0.0,0.70816623,0.28577555,0.58297286,0.16513756,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,64,14067
0,0.0,0.70816623,0.28577555,0.58297286,0.16513756,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
1,0.0,0.71553236,0.28142126,0.58812047,0.17186909,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
2,0.0,0.71469598,0.28410321,0.588432,0.17422484,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
3,0.0,0.72151797,0.2886377,0.5826338,0.17668278,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
4,0.0,0.72693928,0.28834972,0.5885681,0.17885711,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
5,0.0,0.72670751,0.2887522,0.586185,0.17979365,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
6,0.0,0.72537738,0.28279763,0.58209217,0.17980753,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
7,0.0,0.72316048,0.27922706,0.59200679,0.18239809,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
8,0.0,0.72460146,0.28582718,0.59687047,0.17907821,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
9,0.0,0.72664705,0.2908467,0.58339505,0.17881097,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
10,0.0,0.72673774,0.28743584,0.58210988,0.17925722,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
11,0.0,0.72422862,0.28843645,0.58292982,0.17780756,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
12,0.0,0.72800742,0.28651655,0.59708758,0.18104829,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
13,0.0,0.73338842,0.28545226,0.59468164,0.18504484,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
14,0.0,0.72370463,0.28839618,0.58658066,0.17763815,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
15,0.0,0.71848485,0.28625063,0.58666993,0.17596204,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
16,0.0,0.72718112,0.2894745,0.59478878,0.17954478,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
17,0.0,0.72622383,0.28930887,0.58793759,0.17981788,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
18,0.0,0.70668494,0.28255215,0.58129201,0.16633448,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
19,0.0,0.72282795,0.28565675,0.58292732,0.1788856,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
20,0.0,0.72488361,0.28404435,0.59181445,0.18001256,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
21,0.0,0.72264657,0.28551332,0.58485679,0.18043249,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
22,0.0,0.72513553,0.28724685,0.58784965,0.17989748,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
23,0.0,0.7236744,0.28690456,0.58675334,0.17919379,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
24,0.0,0.72503476,0.29209599,0.58212586,0.17587479,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
25,0.0,0.71440376,0.28438444,0.60760435,0.17655956,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
26,0.0,0.72574014,0.29016823,0.58311389,0.17785618,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
27,0.0,0.72278764,0.29080254,0.58106566,0.17582676,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
28,0.0,0.72498438,0.29243915,0.58493348,0.17656476,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
29,0.0,0.72520607,0.29189787,0.58844417,0.17811901,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
30,0.0,0.72648582,0.28872923,0.6054525,0.18251421,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
31,0.0,0.72516576,0.29108227,0.59467178,0.17720402,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
32,0.0,0.71609666,0.29079319,0.58989649,0.17218094,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
33,0.0,0.72810818,0.29044853,0.59130187,0.18075669,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
34,0.0,0.72885387,0.2901829,0.59988291,0.18073455,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
35,0.0,0.72647575,0.29183929,0.59265313,0.17759886,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
36,0.0,0.72331163,0.29105338,0.59134355,0.17520119,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
37,0.0,0.71990568,0.29026547,0.58281056,0.17270488,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
38,0.0,0.71976461,0.29452944,0.58744849,0.17335926,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
39,0.0,0.72511538,0.29098958,0.60068475,0.17707525,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
40,0.0,0.719422,0.28713929,0.60305759,0.17488259,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
41,0.0,0.71844455,0.28737286,0.60179039,0.17584599,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
42,0.0,0.71819263,0.28967524,0.60120204,0.17452673,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
43,0.0,0.71967392,0.28807548,0.59357539,0.17464472,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
44,0.0,0.71758802,0.28504792,0.59769487,0.17514098,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
45,0.0,0.71715472,0.28683512,0.59195701,0.17309038,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
46,0.0,0.71947238,0.28836789,0.59099892,0.17441493,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
47,0.0,0.71974445,0.28671803,0.59899063,0.17519093,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
48,0.0,0.71787017,0.28306981,0.60593747,0.17635413,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
49,0.0,0.72570991,0.28941505,0.60030541,0.17808076,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
50,0.0,0.71918015,0.28633422,0.59121571,0.17610552,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
51,0.0,0.72204196,0.29081345,0.59248711,0.17493753,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
52,0.0,0.7221125,0.29372375,0.59507963,0.17357348,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
53,0.0,0.72123582,0.29427248,0.58930732,0.17283568,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
54,0.0,0.72373486,0.28801026,0.58912782,0.17626386,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
55,0.0,0.72080252,0.29358051,0.5874703,0.17034903,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
56,0.0,0.72668736,0.29461683,0.59530985,0.17618249,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
57,0.0,0.72471231,0.29499795,0.58256977,0.17251975,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
58,0.0,0.72581068,0.29517616,0.58678563,0.17252646,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
59,0.0,0.72643544,0.29502738,0.58622508,0.17298736,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
60,0.0,0.72353332,0.29425304,0.585657,0.17163443,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
61,0.0,0.72187065,0.28691697,0.59420527,0.17502942,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
62,0.0,0.72308995,0.29037939,0.60023511,0.17546694,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
63,0.0,0.72408755,0.29473058,0.58392539,0.17410574,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
64,0.0,0.72428908,0.29347446,0.58969915,0.17347852,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
65,0.0,0.72293879,0.29335976,0.5850129,0.1718358,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
66,0.0,0.71925069,0.29217894,0.58636166,0.16975669,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
67,0.0,0.72770511,0.28992635,0.59271549,0.1751886,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
68,0.0,0.72730204,0.29373856,0.58728814,0.17441164,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
69,0.0,0.72379532,0.29263657,0.58789977,0.17203995,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
70,0.0,0.72443016,0.29334491,0.58696911,0.17216289,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
71,0.0,0.72404724,0.29239671,0.59021819,0.17296253,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
72,0.0,0.72474254,0.29341166,0.58870229,0.17065241,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
73,0.0,0.72668736,0.29141807,0.59031286,0.17561798,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
74,0.0,0.72127612,0.29276873,0.59504225,0.17230175,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
75,0.0,0.71999637,0.29646225,0.57788434,0.17012518,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
76,0.0,0.7234124,0.29368753,0.5837355,0.17282637,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
77,0.0,0.72107459,0.29455019,0.58102422,0.1709196,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
78,0.0,0.71515952,0.29473048,0.59395655,0.16813774,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
79,0.0,0.71204579,0.28860626,0.59718503,0.16956167,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
80,0.0,0.71854532,0.29534411,0.58581611,0.16729247,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
81,0.0,0.72435962,0.29348062,0.59177215,0.17392293,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
82,0.0,0.72197142,0.29019172,0.59170193,0.17339477,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
83,0.0,0.72345271,0.29103917,0.58879901,0.17308415,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
84,0.0,0.71472621,0.29071162,0.59394699,0.1683072,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
85,0.0,0.72949878,0.29888034,0.57017114,0.17021169,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
86,0.0,0.72032891,0.29181189,0.58665847,0.16968935,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
87,0.0,0.72499446,0.29616695,0.58609198,0.17232104,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
88,0.0,0.71938169,0.29250356,0.5861077,0.16978589,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
89,0.0,0.7216792,0.2941619,0.58451255,0.17004841,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
90,0.0,0.71586489,0.285953,0.6128717,0.17532592,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
91,0.0,0.72179004,0.29208425,0.59617872,0.17545208,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
92,0.0,0.72408755,0.29283291,0.5894272,0.17395229,exp3b_merged_lora_arc-agi-2_s309_csv,exp3b_merged_lora_arc-agi-2_s309_csv,358,99238
